State,Country,Year,Admissions
Utah,Tanzania,2019,25.0
Utah,Thailand,2019,33.0
Utah,Tonga,2019,32.0
Utah,Uganda,2019,33.0
Utah,Ukraine,2019,23.0
Utah,United Kingdom,2019,61.0
Utah,Unknown,2019,4.0
Utah,Uruguay,2019,13.0
Utah,Venezuela,2019,164.0
Utah,Vietnam,2019,191.0
Utah,Zambia,2019,6.0
Virginia,Afghanistan,2019,1154.0
Virginia,Albania,2019,21.0
Virginia,Algeria,2019,29.0
Virginia,Argentina,2019,45.0
Virginia,Armenia,2019,4.0
Virginia,Australia,2019,14.0
Virginia,Azerbaijan,2019,83.0
Virginia,Bangladesh,2019,455.0
Virginia,Belarus,2019,15.0
Virginia,Bhutan,2019,14.0
Virginia,Bolivia,2019,347.0
Virginia,Brazil,2019,151.0
Virginia,Bulgaria,2019,10.0
Virginia,Burma,2019,20.0
Virginia,Cambodia,2019,43.0
Virginia,Cameroon,2019,51.0
Virginia,Canada,2019,68.0
Virginia,Chile,2019,10.0
Virginia,"China, People's Republic",2019,678.0
Virginia,Colombia,2019,163.0
Virginia,"Congo, Democratic Republic",2019,52.0
Virginia,Costa Rica,2019,13.0
Virginia,Cote d'Ivoire,2019,19.0
Virginia,Cuba,2019,14.0
Virginia,Dominican Republic,2019,74.0
Virginia,Ecuador,2019,26.0
Virginia,Egypt,2019,346.0
Virginia,El Salvador,2019,1440.0
Virginia,Eritrea,2019,58.0
Virginia,Eswatini (formerly Swaziland),2019,6.0
Virginia,Ethiopia,2019,767.0
Virginia,Finland,2019,4.0
Virginia,France,2019,26.0
Virginia,Germany,2019,61.0
Virginia,Ghana,2019,544.0
Virginia,Greece,2019,8.0
Virginia,Guatemala,2019,223.0
Virginia,Honduras,2019,382.0
Virginia,Hong Kong,2019,9.0
Virginia,India,2019,1162.0
Virginia,Indonesia,2019,9.0
Virginia,Iran,2019,81.0
Virginia,Iraq,2019,129.0
Virginia,Ireland,2019,11.0
Virginia,Italy,2019,11.0
Virginia,Jamaica,2019,70.0
Virginia,Japan,2019,24.0
Virginia,Jordan,2019,64.0
Virginia,Kazakhstan,2019,16.0
Virginia,Kenya,2019,36.0
Virginia,"Korea, South",2019,401.0
Virginia,Kuwait,2019,23.0
Virginia,Kyrgyzstan,2019,5.0
Virginia,Lebanon,2019,38.0
Virginia,Liberia,2019,12.0
Virginia,Libya,2019,4.0
Virginia,Madagascar,2019,6.0
Virginia,Malaysia,2019,4.0
Virginia,Mauritania,2019,4.0
Virginia,Mexico,2019,271.0
Virginia,Moldova,2019,10.0
Virginia,Mongolia,2019,81.0
Virginia,Morocco,2019,216.0
Virginia,Nepal,2019,521.0
Virginia,Nicaragua,2019,21.0
Virginia,Nigeria,2019,103.0
Virginia,North Macedonia (formerly Macedonia),2019,4.0
Virginia,Pakistan,2019,779.0
Virginia,Peru,2019,398.0
Virginia,Philippines,2019,525.0
Virginia,Poland,2019,4.0
Virginia,Portugal,2019,9.0
Virginia,Qatar,2019,4.0
Virginia,Romania,2019,13.0
Virginia,Russia,2019,124.0
Virginia,Rwanda,2019,6.0
Virginia,Saudi Arabia,2019,91.0
Virginia,Senegal,2019,4.0
Virginia,Serbia,2019,20.0
Virginia,Sierra Leone,2019,121.0
Virginia,Somalia,2019,5.0
Virginia,South Africa,2019,28.0
Virginia,Spain,2019,17.0
Virginia,Sri Lanka,2019,4.0
Virginia,Sudan,2019,192.0
Virginia,Syria,2019,38.0
Virginia,Taiwan,2019,51.0
Virginia,Tajikistan,2019,36.0
Virginia,Tanzania,2019,4.0
Virginia,Thailand,2019,104.0
Virginia,Togo,2019,9.0
Virginia,Trinidad and Tobago,2019,13.0
Virginia,Tunisia,2019,6.0
Virginia,Turkey,2019,143.0
Virginia,Uganda,2019,9.0
Virginia,Ukraine,2019,59.0
Virginia,United Arab Emirates,2019,34.0
Virginia,United Kingdom,2019,96.0
Virginia,United States,2019,8.0
Virginia,Uzbekistan,2019,18.0
Virginia,Venezuela,2019,112.0
Virginia,Vietnam,2019,874.0
Virginia,Yemen,2019,9.0
Virginia,Zimbabwe,2019,10.0
Washington,Afghanistan,2019,661.0
Washington,Albania,2019,22.0
Washington,Algeria,2019,7.0
Washington,Angola,2019,4.0
Washington,Argentina,2019,40.0
Washington,Armenia,2019,4.0
Washington,Australia,2019,170.0
Washington,Bangladesh,2019,71.0
Washington,Belarus,2019,74.0
Washington,Belgium,2019,8.0
Washington,Benin,2019,11.0
Washington,Bhutan,2019,5.0
Washington,Bosnia and Herzegovina,2019,4.0
Washington,Brazil,2019,283.0
Washington,Bulgaria,2019,34.0
Washington,Burkina Faso,2019,16.0
Washington,Burma,2019,38.0
Washington,Cambodia,2019,160.0
Washington,Cameroon,2019,9.0
Washington,Canada,2019,529.0
Washington,Chile,2019,62.0
Washington,"China, People's Republic",2019,2128.0
Washington,Colombia,2019,104.0
Washington,"Congo, Democratic Republic",2019,115.0
Washington,Costa Rica,2019,7.0
Washington,Cote d'Ivoire,2019,14.0
Washington,Croatia,2019,11.0
Washington,Cuba,2019,21.0
Washington,Czechia,2019,11.0
Washington,Denmark,2019,13.0
Washington,Dominican Republic,2019,17.0
Washington,Ecuador,2019,5.0
Washington,Egypt,2019,137.0
Washington,El Salvador,2019,141.0
Washington,Eritrea,2019,255.0
Washington,Ethiopia,2019,685.0
Washington,Fiji,2019,65.0
Washington,Finland,2019,117.0
Washington,France,2019,95.0
Washington,Gambia,2019,124.0
Washington,Germany,2019,85.0
Washington,Ghana,2019,43.0
Washington,Greece,2019,26.0
Washington,Guatemala,2019,110.0
Washington,Guinea,2019,35.0
Washington,Haiti,2019,14.0
Washington,Honduras,2019,101.0
Washington,Hong Kong,2019,114.0
Washington,Hungary,2019,5.0
Washington,Iceland,2019,9.0
Washington,India,2019,1779.0
Washington,Indonesia,2019,64.0
Washington,Iran,2019,214.0
Washington,Iraq,2019,224.0
Washington,Ireland,2019,55.0
Washington,Israel,2019,136.0
Washington,Italy,2019,56.0
Washington,Jamaica,2019,36.0
Washington,Japan,2019,175.0
Washington,Jordan,2019,11.0
Washington,Kazakhstan,2019,53.0
Washington,Kenya,2019,289.0
Washington,"Korea, South",2019,652.0
Washington,Kuwait,2019,10.0
Washington,Kyrgyzstan,2019,14.0
Washington,Laos,2019,5.0
Washington,Lebanon,2019,11.0
Washington,Liberia,2019,9.0
Washington,Malaysia,2019,51.0
Washington,Mali,2019,6.0
Washington,Mexico,2019,1587.0
Washington,Moldova,2019,168.0
Washington,Mongolia,2019,24.0
Washington,Morocco,2019,21.0
Washington,Nepal,2019,137.0
Washington,Netherlands,2019,38.0
Washington,New Zealand,2019,49.0
Washington,Nicaragua,2019,8.0
Washington,Nigeria,2019,75.0
Washington,North Macedonia (formerly Macedonia),2019,5.0
Washington,Pakistan,2019,223.0
Washington,Peru,2019,72.0
Washington,Philippines,2019,1039.0
Washington,Poland,2019,74.0
Washington,Portugal,2019,5.0
Washington,Romania,2019,105.0
Washington,Russia,2019,447.0
Washington,Samoa,2019,20.0
Washington,Saudi Arabia,2019,33.0
Washington,Senegal,2019,16.0
Washington,Serbia,2019,8.0
Washington,Sierra Leone,2019,18.0
Washington,Singapore,2019,39.0
Washington,Slovakia,2019,10.0
Washington,Somalia,2019,184.0
Washington,South Africa,2019,104.0
Washington,Soviet Union (former),2019,16.0
Washington,Spain,2019,57.0
Washington,Sri Lanka,2019,28.0
Washington,Sudan,2019,39.0
Washington,Sweden,2019,16.0
Washington,Switzerland,2019,4.0
Washington,Syria,2019,35.0
Washington,Taiwan,2019,252.0
Washington,Tajikistan,2019,10.0
Washington,Tanzania,2019,6.0
Washington,Thailand,2019,172.0
Washington,Tonga,2019,4.0
Washington,Turkey,2019,92.0
Washington,Turkmenistan,2019,5.0
Washington,Uganda,2019,19.0
Washington,Ukraine,2019,1149.0
Washington,United Arab Emirates,2019,29.0
Washington,United Kingdom,2019,313.0
Washington,Uruguay,2019,4.0
Washington,Uzbekistan,2019,14.0
Washington,Venezuela,2019,56.0
Washington,Vietnam,2019,1469.0
Washington,Yemen,2019,11.0
Washington,Zambia,2019,5.0
Wisconsin,Albania,2019,51.0
Wisconsin,Algeria,2019,13.0
Wisconsin,Argentina,2019,4.0
Wisconsin,Australia,2019,4.0
Wisconsin,Bangladesh,2019,5.0
Wisconsin,Bhutan,2019,4.0
Wisconsin,Bosnia and Herzegovina,2019,4.0
Wisconsin,Brazil,2019,41.0
Wisconsin,Burkina Faso,2019,5.0
Wisconsin,Burma,2019,280.0
Wisconsin,Cambodia,2019,7.0
Wisconsin,Cameroon,2019,14.0
Wisconsin,Canada,2019,40.0
Wisconsin,"China, People's Republic",2019,174.0
Wisconsin,Colombia,2019,38.0
Wisconsin,"Congo, Democratic Republic",2019,49.0
Wisconsin,Costa Rica,2019,4.0
Wisconsin,Cote d'Ivoire,2019,5.0
Wisconsin,Cuba,2019,19.0
Wisconsin,Denmark,2019,4.0
Wisconsin,Dominican Republic,2019,52.0
Wisconsin,Ecuador,2019,12.0
Wisconsin,Egypt,2019,20.0
Wisconsin,El Salvador,2019,5.0
Wisconsin,Eritrea,2019,5.0
Wisconsin,Ethiopia,2019,15.0
Wisconsin,France,2019,11.0
Wisconsin,Gambia,2019,60.0
Wisconsin,Germany,2019,12.0
Wisconsin,Ghana,2019,10.0
Wisconsin,Guatemala,2019,4.0
Wisconsin,Honduras,2019,15.0
Wisconsin,India,2019,185.0
Wisconsin,Indonesia,2019,15.0
Wisconsin,Iran,2019,41.0
Wisconsin,Iraq,2019,52.0
Wisconsin,Israel,2019,5.0
Wisconsin,Italy,2019,9.0
Wisconsin,Jamaica,2019,18.0
Wisconsin,Japan,2019,4.0
Wisconsin,Jordan,2019,69.0
Wisconsin,Kenya,2019,34.0
Wisconsin,"Korea, South",2019,48.0
Wisconsin,Kosovo,2019,4.0
Wisconsin,Kuwait,2019,6.0
Wisconsin,Laos,2019,20.0
Wisconsin,Liberia,2019,4.0
Wisconsin,Libya,2019,5.0
Wisconsin,Malaysia,2019,167.0
Wisconsin,Mauritania,2019,6.0
Wisconsin,Mexico,2019,691.0
Wisconsin,Morocco,2019,6.0
Wisconsin,Nepal,2019,18.0
Wisconsin,Nicaragua,2019,7.0
Wisconsin,Nigeria,2019,47.0
Wisconsin,North Macedonia (formerly Macedonia),2019,5.0
Wisconsin,Pakistan,2019,59.0
Wisconsin,Peru,2019,32.0
Wisconsin,Philippines,2019,51.0
Wisconsin,Poland,2019,9.0
Wisconsin,Russia,2019,20.0
Wisconsin,Rwanda,2019,14.0
Wisconsin,Saudi Arabia,2019,6.0
Wisconsin,Senegal,2019,26.0
Wisconsin,Serbia,2019,5.0
Wisconsin,Slovakia,2019,4.0
Wisconsin,Somalia,2019,62.0
Wisconsin,Spain,2019,8.0
Wisconsin,Syria,2019,38.0
Wisconsin,Taiwan,2019,8.0
Wisconsin,Tanzania,2019,28.0
Wisconsin,Thailand,2019,86.0
Wisconsin,Togo,2019,8.0
Wisconsin,Tunisia,2019,5.0
Wisconsin,Turkey,2019,6.0
Wisconsin,Ukraine,2019,21.0
Wisconsin,United Kingdom,2019,23.0
Wisconsin,Unknown,2019,5.0
Wisconsin,Uruguay,2019,14.0
Wisconsin,Venezuela,2019,14.0
Wisconsin,Vietnam,2019,81.0
Wisconsin,Zambia,2019,4.0
Arizona,Afghanistan,2020,104.0
Arizona,Albania,2020,13.0
Arizona,Argentina,2020,7.0
Arizona,Australia,2020,35.0
Arizona,Austria,2020,4.0
Arizona,Bangladesh,2020,38.0
Arizona,Bosnia and Herzegovina,2020,10.0
Arizona,Brazil,2020,101.0
Arizona,Bulgaria,2020,10.0
Arizona,Burma,2020,57.0
Arizona,Burundi,2020,88.0
Arizona,Cambodia,2020,10.0
Arizona,Cameroon,2020,34.0
Arizona,Canada,2020,227.0
Arizona,Central African Republic,2020,11.0
Arizona,Chile,2020,5.0
Arizona,"China, People's Republic",2020,318.0
Arizona,Colombia,2020,82.0
Arizona,"Congo, Democratic Republic",2020,381.0
Arizona,"Congo, Republic",2020,14.0
Arizona,Costa Rica,2020,14.0
Arizona,Cote d'Ivoire,2020,8.0
Arizona,Cuba,2020,102.0
Arizona,Czechia,2020,4.0
Arizona,Dominican Republic,2020,45.0
Arizona,Ecuador,2020,15.0
Arizona,Egypt,2020,51.0
Arizona,El Salvador,2020,62.0
Arizona,Eritrea,2020,49.0
Arizona,Ethiopia,2020,107.0
Arizona,Fiji,2020,4.0
Arizona,France,2020,49.0
Arizona,Germany,2020,45.0
Arizona,Ghana,2020,34.0
Arizona,Guatemala,2020,95.0
Arizona,Guyana,2020,6.0
Arizona,Honduras,2020,47.0
Arizona,India,2020,633.0
Arizona,Indonesia,2020,8.0
Arizona,Iran,2020,114.0
Arizona,Iraq,2020,73.0
Arizona,Ireland,2020,32.0
Arizona,Israel,2020,26.0
Arizona,Italy,2020,28.0
Arizona,Jamaica,2020,25.0
Arizona,Japan,2020,49.0
Arizona,Jordan,2020,20.0
Arizona,Kenya,2020,64.0
Arizona,"Korea, South",2020,114.0
Arizona,Kuwait,2020,4.0
Arizona,Lebanon,2020,14.0
Arizona,Liberia,2020,17.0
Arizona,Malaysia,2020,35.0
Arizona,Mexico,2020,4503.0
Arizona,Moldova,2020,4.0
Arizona,Morocco,2020,11.0
Arizona,Nepal,2020,41.0
Arizona,Netherlands,2020,22.0
Arizona,Nicaragua,2020,11.0
Arizona,Nigeria,2020,84.0
Arizona,Pakistan,2020,112.0
Arizona,Panama,2020,4.0
Arizona,Peru,2020,35.0
Arizona,Philippines,2020,358.0
Arizona,Poland,2020,14.0
Arizona,Romania,2020,43.0
Arizona,Russia,2020,44.0
Arizona,Rwanda,2020,67.0
Arizona,Saudi Arabia,2020,14.0
Arizona,Serbia,2020,23.0
Arizona,Sierra Leone,2020,4.0
Arizona,Singapore,2020,8.0
Arizona,Somalia,2020,23.0
Arizona,South Africa,2020,36.0
Arizona,Spain,2020,7.0
Arizona,Sri Lanka,2020,12.0
Arizona,Sudan,2020,44.0
Arizona,Sweden,2020,8.0
Arizona,Switzerland,2020,30.0
Arizona,Syria,2020,29.0
Arizona,Taiwan,2020,56.0
Arizona,Tanzania,2020,176.0
Arizona,Thailand,2020,47.0
Arizona,Togo,2020,14.0
Arizona,Trinidad and Tobago,2020,6.0
Arizona,Turkey,2020,26.0
Arizona,Uganda,2020,76.0
Arizona,Ukraine,2020,30.0
Arizona,United Arab Emirates,2020,5.0
Arizona,United Kingdom,2020,113.0
Arizona,Uzbekistan,2020,4.0
Arizona,Venezuela,2020,83.0
Arizona,Vietnam,2020,535.0
Arizona,Zambia,2020,9.0
California,Afghanistan,2020,4012.0
California,Albania,2020,29.0
California,Algeria,2020,132.0
California,Argentina,2020,297.0
California,Armenia,2020,1682.0
California,Australia,2020,601.0
California,Austria,2020,57.0
California,Azerbaijan,2020,119.0
California,Bangladesh,2020,445.0
California,Belarus,2020,317.0
California,Belgium,2020,78.0
California,Belize,2020,100.0
California,Bolivia,2020,40.0
California,Bosnia and Herzegovina,2020,4.0
California,Brazil,2020,1679.0
California,Bulgaria,2020,60.0
California,Burma,2020,349.0
California,Burundi,2020,9.0
California,Cambodia,2020,351.0
California,Cameroon,2020,50.0
California,Canada,2020,1778.0
California,Chad,2020,7.0
California,Chile,2020,109.0
California,"China, People's Republic",2020,15162.0
California,Colombia,2020,618.0
California,"Congo, Democratic Republic",2020,76.0
California,Costa Rica,2020,95.0
California,Cote d'Ivoire,2020,4.0
California,Croatia,2020,19.0
California,Cuba,2020,90.0
California,Czechia,2020,28.0
California,Denmark,2020,49.0
California,Dominica,2020,4.0
California,Dominican Republic,2020,88.0
California,Ecuador,2020,158.0
California,Egypt,2020,985.0
California,El Salvador,2020,4723.0
California,Eritrea,2020,209.0
California,Estonia,2020,4.0
California,Ethiopia,2020,405.0
California,Fiji,2020,206.0
California,Finland,2020,35.0
California,France,2020,942.0
California,Georgia,2020,77.0
California,Germany,2020,732.0
California,Ghana,2020,37.0
California,Greece,2020,58.0
California,Guatemala,2020,2373.0
California,Guinea,2020,4.0
California,Haiti,2020,27.0
California,Honduras,2020,876.0
California,Hong Kong,2020,634.0
California,Hungary,2020,89.0
California,Iceland,2020,4.0
California,India,2020,9071.0
California,Indonesia,2020,350.0
California,Iran,2020,3150.0
California,Iraq,2020,212.0
California,Ireland,2020,229.0
California,Israel,2020,950.0
California,Italy,2020,487.0
California,Jamaica,2020,130.0
California,Japan,2020,1135.0
California,Jordan,2020,315.0
California,Kazakhstan,2020,213.0
California,Kenya,2020,82.0
California,"Korea, South",2020,4938.0
California,Kuwait,2020,36.0
California,Kyrgyzstan,2020,32.0
California,Laos,2020,51.0
California,Latvia,2020,14.0
California,Lebanon,2020,286.0
California,Liberia,2020,4.0
California,Libya,2020,4.0
California,Lithuania,2020,20.0
California,Macau,2020,6.0
California,Malaysia,2020,188.0
California,Mexico,2020,28504.0
California,Moldova,2020,136.0
California,Mongolia,2020,114.0
California,Morocco,2020,142.0
California,Nepal,2020,714.0
California,Netherlands,2020,168.0
California,New Zealand,2020,82.0
California,Nicaragua,2020,313.0
California,Nigeria,2020,781.0
California,North Macedonia,2020,8.0
California,Norway,2020,33.0
California,Oman,2020,5.0
California,Pakistan,2020,1082.0
California,Panama,2020,10.0
California,Paraguay,2020,4.0
California,Peru,2020,677.0
California,Philippines,2020,7606.0
California,Poland,2020,242.0
California,Portugal,2020,27.0
California,Romania,2020,244.0
California,Russia,2020,1818.0
California,Samoa,2020,19.0
California,Saudi Arabia,2020,158.0
California,Senegal,2020,9.0
California,Serbia,2020,59.0
California,Serbia and Montenegro (former),2020,8.0
California,Sierra Leone,2020,10.0
California,Singapore,2020,191.0
California,Slovakia,2020,19.0
California,Somalia,2020,43.0
California,South Africa,2020,230.0
California,Soviet Union (former),2020,246.0
California,Spain,2020,294.0
California,Sri Lanka,2020,173.0
California,Sudan,2020,54.0
California,Sweden,2020,212.0
California,Switzerland,2020,92.0
California,Syria,2020,733.0
California,Taiwan,2020,2088.0
California,Tajikistan,2020,4.0
California,Tanzania,2020,8.0
California,Thailand,2020,672.0
California,Togo,2020,5.0
California,Tonga,2020,52.0
California,Trinidad and Tobago,2020,6.0
California,Tunisia,2020,37.0
California,Turkey,2020,643.0
California,Uganda,2020,100.0
California,Ukraine,2020,1419.0
California,United Arab Emirates,2020,104.0
California,United Kingdom,2020,1713.0
California,United States,2020,6.0
California,Unknown,2020,31.0
California,Uruguay,2020,6.0
California,Uzbekistan,2020,81.0
California,Venezuela,2020,374.0
California,Vietnam,2020,9747.0
California,Yemen,2020,795.0
California,Zimbabwe,2020,16.0
Colorado,Afghanistan,2020,224.0
Colorado,Algeria,2020,28.0
Colorado,Argentina,2020,6.0
Colorado,Armenia,2020,4.0
Colorado,Australia,2020,33.0
Colorado,Bangladesh,2020,14.0
Colorado,Belarus,2020,15.0
Colorado,Benin,2020,39.0
Colorado,Bhutan,2020,19.0
Colorado,Bosnia and Herzegovina,2020,4.0
Colorado,Brazil,2020,77.0
Colorado,Burma,2020,87.0
Colorado,Burundi,2020,4.0
Colorado,Cameroon,2020,4.0
Colorado,Canada,2020,101.0
Colorado,Central African Republic,2020,5.0
Colorado,Chile,2020,4.0
Colorado,"China, People's Republic",2020,180.0
Colorado,Colombia,2020,54.0
Colorado,"Congo, Democratic Republic",2020,110.0
Colorado,"Congo, Republic",2020,8.0
Colorado,Cote d'Ivoire,2020,9.0
Colorado,Cuba,2020,22.0
Colorado,Czechia,2020,6.0
Colorado,Denmark,2020,4.0
Colorado,Dominican Republic,2020,4.0
Colorado,Ecuador,2020,4.0
Colorado,Egypt,2020,5.0
Colorado,El Salvador,2020,96.0
Colorado,Eritrea,2020,82.0
Colorado,Ethiopia,2020,295.0
Colorado,France,2020,25.0
Colorado,Germany,2020,31.0
Colorado,Ghana,2020,88.0
Colorado,Guatemala,2020,14.0
Colorado,Honduras,2020,15.0
Colorado,Hong Kong,2020,4.0
Colorado,India,2020,199.0
Colorado,Indonesia,2020,14.0
Colorado,Iran,2020,48.0
Colorado,Iraq,2020,10.0
Colorado,Israel,2020,14.0
Colorado,Italy,2020,20.0
Colorado,Jamaica,2020,13.0
Colorado,Japan,2020,8.0
Colorado,Jordan,2020,4.0
Colorado,Kazakhstan,2020,4.0
Colorado,Kenya,2020,25.0
Colorado,"Korea, South",2020,109.0
Colorado,Kosovo,2020,12.0
Colorado,Kuwait,2020,4.0
Colorado,Lebanon,2020,4.0
Colorado,Libya,2020,30.0
Colorado,Malaysia,2020,25.0
Colorado,Mexico,2020,1873.0
Colorado,Mongolia,2020,9.0
Colorado,Morocco,2020,22.0
Colorado,Nepal,2020,227.0
Colorado,New Zealand,2020,4.0
Colorado,Nigeria,2020,11.0
Colorado,Pakistan,2020,37.0
Colorado,Peru,2020,22.0
Colorado,Philippines,2020,107.0
Colorado,Romania,2020,4.0
Colorado,Russia,2020,57.0
Colorado,Rwanda,2020,6.0
Colorado,Saudi Arabia,2020,5.0
Colorado,Somalia,2020,19.0
Colorado,South Africa,2020,13.0
Colorado,Spain,2020,17.0
Colorado,Sri Lanka,2020,4.0
Colorado,Sudan,2020,53.0
Colorado,Switzerland,2020,4.0
Colorado,Syria,2020,5.0
Colorado,Taiwan,2020,13.0
Colorado,Tajikistan,2020,9.0
Colorado,Tanzania,2020,11.0
Colorado,Thailand,2020,43.0
Colorado,Togo,2020,8.0
Colorado,Turkey,2020,7.0
Colorado,Uganda,2020,10.0
Colorado,Ukraine,2020,44.0
Colorado,United Kingdom,2020,103.0
Colorado,Venezuela,2020,65.0
Colorado,Vietnam,2020,427.0
Colorado,Zimbabwe,2020,10.0
Connecticut,Afghanistan,2020,144.0
Connecticut,Albania,2020,154.0
Connecticut,Algeria,2020,9.0
Connecticut,Argentina,2020,22.0
Connecticut,Australia,2020,18.0
Connecticut,Bangladesh,2020,88.0
Connecticut,Belarus,2020,12.0
Connecticut,Belgium,2020,5.0
Connecticut,Bermuda,2020,4.0
Connecticut,Bolivia,2020,5.0
Connecticut,Brazil,2020,310.0
Connecticut,Burma,2020,4.0
Connecticut,Burundi,2020,5.0
Connecticut,Cameroon,2020,4.0
Connecticut,Canada,2020,61.0
Connecticut,Chile,2020,4.0
Connecticut,"China, People's Republic",2020,192.0
Connecticut,Colombia,2020,138.0
Connecticut,"Congo, Democratic Republic",2020,35.0
Connecticut,Costa Rica,2020,21.0
Connecticut,Cote d'Ivoire,2020,4.0
Connecticut,Cuba,2020,6.0
Connecticut,Dominican Republic,2020,475.0
Connecticut,Ecuador,2020,236.0
Connecticut,Egypt,2020,13.0
Connecticut,El Salvador,2020,49.0
Connecticut,France,2020,15.0
Connecticut,Georgia,2020,7.0
Connecticut,Germany,2020,33.0
Connecticut,Ghana,2020,122.0
Connecticut,Greece,2020,9.0
Connecticut,Guatemala,2020,108.0
Connecticut,Guyana,2020,59.0
Connecticut,Haiti,2020,117.0
Connecticut,Honduras,2020,58.0
Connecticut,Hungary,2020,9.0
Connecticut,India,2020,649.0
Connecticut,Iran,2020,39.0
Connecticut,Ireland,2020,14.0
Connecticut,Israel,2020,4.0
Connecticut,Italy,2020,26.0
Connecticut,Jamaica,2020,618.0
Connecticut,Japan,2020,18.0
Connecticut,Jordan,2020,4.0
Connecticut,Kenya,2020,4.0
Connecticut,"Korea, South",2020,72.0
Connecticut,Kosovo,2020,9.0
Connecticut,Lebanon,2020,4.0
Connecticut,Mexico,2020,157.0
Connecticut,Morocco,2020,70.0
Connecticut,Nepal,2020,28.0
Connecticut,Netherlands,2020,4.0
Connecticut,Nicaragua,2020,4.0
Connecticut,Nigeria,2020,66.0
Connecticut,North Macedonia,2020,8.0
Connecticut,Pakistan,2020,111.0
Connecticut,Peru,2020,127.0
Connecticut,Philippines,2020,127.0
Connecticut,Poland,2020,70.0
Connecticut,Portugal,2020,4.0
Connecticut,Romania,2020,4.0
Connecticut,Russia,2020,68.0
Connecticut,Saint Kitts and Nevis,2020,4.0
Connecticut,Saint Lucia,2020,4.0
Connecticut,Saudi Arabia,2020,10.0
Connecticut,Singapore,2020,7.0
Connecticut,Slovakia,2020,4.0
Connecticut,South Africa,2020,32.0
Connecticut,Spain,2020,23.0
Connecticut,Sri Lanka,2020,4.0
Connecticut,Sudan,2020,14.0
Connecticut,Sweden,2020,5.0
Connecticut,Switzerland,2020,5.0
Connecticut,Syria,2020,11.0
Connecticut,Taiwan,2020,4.0
Connecticut,Tanzania,2020,22.0
Connecticut,Thailand,2020,15.0
Connecticut,Togo,2020,10.0
Connecticut,Turkey,2020,54.0
Connecticut,Uganda,2020,5.0
Connecticut,Ukraine,2020,96.0
Connecticut,United Kingdom,2020,179.0
Connecticut,Uruguay,2020,5.0
Connecticut,Venezuela,2020,59.0
Connecticut,Vietnam,2020,110.0
Connecticut,Yemen,2020,39.0
Delaware,Afghanistan,2020,5.0
Delaware,Antigua and Barbuda,2020,4.0
Delaware,Bangladesh,2020,4.0
Delaware,Brazil,2020,8.0
Delaware,Cameroon,2020,4.0
Delaware,Chile,2020,14.0
Delaware,"China, People's Republic",2020,79.0
Delaware,Colombia,2020,9.0
Delaware,Dominican Republic,2020,24.0
Delaware,Egypt,2020,11.0
Delaware,Ghana,2020,11.0
Delaware,Honduras,2020,10.0
Delaware,India,2020,156.0
Delaware,Iran,2020,10.0
Delaware,Jamaica,2020,24.0
Delaware,Kenya,2020,40.0
Delaware,Liberia,2020,18.0
Delaware,Mexico,2020,100.0
Delaware,Nigeria,2020,25.0
Delaware,Pakistan,2020,10.0
Delaware,Philippines,2020,11.0
Delaware,Sierra Leone,2020,5.0
Delaware,Sri Lanka,2020,4.0
Delaware,Sudan,2020,4.0
Delaware,Syria,2020,4.0
Delaware,Thailand,2020,4.0
Delaware,Trinidad and Tobago,2020,4.0
Delaware,United Kingdom,2020,6.0
Delaware,Vietnam,2020,20.0
Delaware,Yemen,2020,22.0
District of Columbia,Benin,2020,6.0
District of Columbia,Brazil,2020,32.0
District of Columbia,Cameroon,2020,44.0
District of Columbia,Canada,2020,27.0
District of Columbia,"China, People's Republic",2020,38.0
District of Columbia,Colombia,2020,25.0
District of Columbia,Cuba,2020,4.0
District of Columbia,Dominican Republic,2020,40.0
District of Columbia,El Salvador,2020,191.0
District of Columbia,Ethiopia,2020,132.0
District of Columbia,France,2020,26.0
District of Columbia,Germany,2020,20.0
District of Columbia,Guatemala,2020,19.0
District of Columbia,Guyana,2020,4.0
District of Columbia,Haiti,2020,4.0
District of Columbia,Honduras,2020,30.0
District of Columbia,India,2020,24.0
District of Columbia,Iran,2020,19.0
District of Columbia,Ireland,2020,8.0
District of Columbia,Israel,2020,4.0
District of Columbia,Italy,2020,23.0
District of Columbia,Jamaica,2020,14.0
District of Columbia,Jordan,2020,4.0
District of Columbia,"Korea, South",2020,16.0
District of Columbia,Kyrgyzstan,2020,4.0
District of Columbia,Lebanon,2020,4.0
District of Columbia,Madagascar,2020,6.0
District of Columbia,Mexico,2020,52.0
District of Columbia,Morocco,2020,4.0
District of Columbia,Nepal,2020,9.0
District of Columbia,Nigeria,2020,35.0
District of Columbia,Paraguay,2020,4.0
District of Columbia,Peru,2020,5.0
District of Columbia,Philippines,2020,49.0
District of Columbia,Poland,2020,4.0
District of Columbia,Russia,2020,15.0
District of Columbia,Senegal,2020,8.0
District of Columbia,Serbia,2020,9.0
District of Columbia,South Africa,2020,5.0
District of Columbia,Spain,2020,30.0
District of Columbia,Tajikistan,2020,5.0
District of Columbia,Tanzania,2020,4.0
District of Columbia,Thailand,2020,5.0
District of Columbia,Togo,2020,14.0
District of Columbia,Trinidad and Tobago,2020,14.0
District of Columbia,Turkey,2020,8.0
District of Columbia,United Kingdom,2020,39.0
District of Columbia,Venezuela,2020,27.0
District of Columbia,Vietnam,2020,5.0
